file_num,bag_idx,instance_idx,bag_label,instance_label,instance_start_sec,npy_file
14,18,27,0,0,1107.0,file_14_bag_018_label_0.npy
14,18,28,0,0,1108.0,file_14_bag_018_label_0.npy
14,18,29,0,0,1109.0,file_14_bag_018_label_0.npy
14,18,30,0,0,1110.0,file_14_bag_018_label_0.npy
14,18,31,0,0,1111.0,file_14_bag_018_label_0.npy
14,18,32,0,0,1112.0,file_14_bag_018_label_0.npy
14,18,33,0,0,1113.0,file_14_bag_018_label_0.npy
14,18,34,0,0,1114.0,file_14_bag_018_label_0.npy
14,18,35,0,0,1115.0,file_14_bag_018_label_0.npy
14,18,36,0,0,1116.0,file_14_bag_018_label_0.npy
14,18,37,0,0,1117.0,file_14_bag_018_label_0.npy
14,18,38,0,0,1118.0,file_14_bag_018_label_0.npy
14,18,39,0,0,1119.0,file_14_bag_018_label_0.npy
14,18,40,0,0,1120.0,file_14_bag_018_label_0.npy
14,18,41,0,0,1121.0,file_14_bag_018_label_0.npy
14,18,42,0,0,1122.0,file_14_bag_018_label_0.npy
14,18,43,0,0,1123.0,file_14_bag_018_label_0.npy
14,18,44,0,0,1124.0,file_14_bag_018_label_0.npy
14,18,45,0,0,1125.0,file_14_bag_018_label_0.npy
14,18,46,0,0,1126.0,file_14_bag_018_label_0.npy
14,18,47,0,0,1127.0,file_14_bag_018_label_0.npy
14,18,48,0,0,1128.0,file_14_bag_018_label_0.npy
14,18,49,0,0,1129.0,file_14_bag_018_label_0.npy
14,18,50,0,0,1130.0,file_14_bag_018_label_0.npy
14,18,51,0,0,1131.0,file_14_bag_018_label_0.npy
14,18,52,0,0,1132.0,file_14_bag_018_label_0.npy
14,18,53,0,0,1133.0,file_14_bag_018_label_0.npy
14,18,54,0,0,1134.0,file_14_bag_018_label_0.npy
14,18,55,0,0,1135.0,file_14_bag_018_label_0.npy
14,18,56,0,0,1136.0,file_14_bag_018_label_0.npy
14,18,57,0,0,1137.0,file_14_bag_018_label_0.npy
14,18,58,0,0,1138.0,file_14_bag_018_label_0.npy
14,18,59,0,0,1139.0,file_14_bag_018_label_0.npy
14,23,0,0,0,1380.0,file_14_bag_023_label_0.npy
14,23,1,0,0,1381.0,file_14_bag_023_label_0.npy
14,23,2,0,0,1382.0,file_14_bag_023_label_0.npy
14,23,3,0,0,1383.0,file_14_bag_023_label_0.npy
14,23,4,0,0,1384.0,file_14_bag_023_label_0.npy
14,23,5,0,0,1385.0,file_14_bag_023_label_0.npy
14,23,6,0,0,1386.0,file_14_bag_023_label_0.npy
14,23,7,0,0,1387.0,file_14_bag_023_label_0.npy
14,23,8,0,0,1388.0,file_14_bag_023_label_0.npy
14,23,9,0,0,1389.0,file_14_bag_023_label_0.npy
14,23,10,0,0,1390.0,file_14_bag_023_label_0.npy
14,23,11,0,0,1391.0,file_14_bag_023_label_0.npy
14,23,12,0,0,1392.0,file_14_bag_023_label_0.npy
14,23,13,0,0,1393.0,file_14_bag_023_label_0.npy
14,23,14,0,0,1394.0,file_14_bag_023_label_0.npy
14,23,15,0,0,1395.0,file_14_bag_023_label_0.npy
14,23,16,0,0,1396.0,file_14_bag_023_label_0.npy
14,23,17,0,0,1397.0,file_14_bag_023_label_0.npy
14,23,18,0,0,1398.0,file_14_bag_023_label_0.npy
14,23,19,0,0,1399.0,file_14_bag_023_label_0.npy
14,23,20,0,0,1400.0,file_14_bag_023_label_0.npy
14,23,21,0,0,1401.0,file_14_bag_023_label_0.npy
14,23,22,0,0,1402.0,file_14_bag_023_label_0.npy
14,23,23,0,0,1403.0,file_14_bag_023_label_0.npy
14,23,24,0,0,1404.0,file_14_bag_023_label_0.npy
14,23,25,0,0,1405.0,file_14_bag_023_label_0.npy
14,23,26,0,0,1406.0,file_14_bag_023_label_0.npy
14,23,27,0,0,1407.0,file_14_bag_023_label_0.npy
14,23,28,0,0,1408.0,file_14_bag_023_label_0.npy
14,23,29,0,0,1409.0,file_14_bag_023_label_0.npy
14,23,30,0,0,1410.0,file_14_bag_023_label_0.npy
14,23,31,0,0,1411.0,file_14_bag_023_label_0.npy
14,23,32,0,0,1412.0,file_14_bag_023_label_0.npy
14,23,33,0,0,1413.0,file_14_bag_023_label_0.npy
14,23,34,0,0,1414.0,file_14_bag_023_label_0.npy
14,23,35,0,0,1415.0,file_14_bag_023_label_0.npy
14,23,36,0,0,1416.0,file_14_bag_023_label_0.npy
14,23,37,0,0,1417.0,file_14_bag_023_label_0.npy
14,23,38,0,0,1418.0,file_14_bag_023_label_0.npy
14,23,39,0,0,1419.0,file_14_bag_023_label_0.npy
14,23,40,0,0,1420.0,file_14_bag_023_label_0.npy
14,23,41,0,0,1421.0,file_14_bag_023_label_0.npy
14,23,42,0,0,1422.0,file_14_bag_023_label_0.npy
14,23,43,0,0,1423.0,file_14_bag_023_label_0.npy
14,23,44,0,0,1424.0,file_14_bag_023_label_0.npy
14,23,45,0,0,1425.0,file_14_bag_023_label_0.npy
14,23,46,0,0,1426.0,file_14_bag_023_label_0.npy
14,23,47,0,0,1427.0,file_14_bag_023_label_0.npy
14,23,48,0,0,1428.0,file_14_bag_023_label_0.npy
14,23,49,0,0,1429.0,file_14_bag_023_label_0.npy
14,23,50,0,0,1430.0,file_14_bag_023_label_0.npy
14,23,51,0,0,1431.0,file_14_bag_023_label_0.npy
14,23,52,0,0,1432.0,file_14_bag_023_label_0.npy
14,23,53,0,0,1433.0,file_14_bag_023_label_0.npy
14,23,54,0,0,1434.0,file_14_bag_023_label_0.npy
14,23,55,0,0,1435.0,file_14_bag_023_label_0.npy
14,23,56,0,0,1436.0,file_14_bag_023_label_0.npy
14,23,57,0,0,1437.0,file_14_bag_023_label_0.npy
14,23,58,0,0,1438.0,file_14_bag_023_label_0.npy
14,23,59,0,0,1439.0,file_14_bag_023_label_0.npy
14,8,0,0,0,480.0,file_14_bag_008_label_0.npy
14,8,1,0,0,481.0,file_14_bag_008_label_0.npy
14,8,2,0,0,482.0,file_14_bag_008_label_0.npy
14,8,3,0,0,483.0,file_14_bag_008_label_0.npy
14,8,4,0,0,484.0,file_14_bag_008_label_0.npy
14,8,5,0,0,485.0,file_14_bag_008_label_0.npy
14,8,6,0,0,486.0,file_14_bag_008_label_0.npy
14,8,7,0,0,487.0,file_14_bag_008_label_0.npy
14,8,8,0,0,488.0,file_14_bag_008_label_0.npy
14,8,9,0,0,489.0,file_14_bag_008_label_0.npy
14,8,10,0,0,490.0,file_14_bag_008_label_0.npy
14,8,11,0,0,491.0,file_14_bag_008_label_0.npy
14,8,12,0,0,492.0,file_14_bag_008_label_0.npy
14,8,13,0,0,493.0,file_14_bag_008_label_0.npy
14,8,14,0,0,494.0,file_14_bag_008_label_0.npy
14,8,15,0,0,495.0,file_14_bag_008_label_0.npy
14,8,16,0,0,496.0,file_14_bag_008_label_0.npy
14,8,17,0,0,497.0,file_14_bag_008_label_0.npy
14,8,18,0,0,498.0,file_14_bag_008_label_0.npy
14,8,19,0,0,499.0,file_14_bag_008_label_0.npy
14,8,20,0,0,500.0,file_14_bag_008_label_0.npy
14,8,21,0,0,501.0,file_14_bag_008_label_0.npy
14,8,22,0,0,502.0,file_14_bag_008_label_0.npy
14,8,23,0,0,503.0,file_14_bag_008_label_0.npy
14,8,24,0,0,504.0,file_14_bag_008_label_0.npy
14,8,25,0,0,505.0,file_14_bag_008_label_0.npy
14,8,26,0,0,506.0,file_14_bag_008_label_0.npy
14,8,27,0,0,507.0,file_14_bag_008_label_0.npy
14,8,28,0,0,508.0,file_14_bag_008_label_0.npy
14,8,29,0,0,509.0,file_14_bag_008_label_0.npy
14,8,30,0,0,510.0,file_14_bag_008_label_0.npy
14,8,31,0,0,511.0,file_14_bag_008_label_0.npy
14,8,32,0,0,512.0,file_14_bag_008_label_0.npy
14,8,33,0,0,513.0,file_14_bag_008_label_0.npy
14,8,34,0,0,514.0,file_14_bag_008_label_0.npy
14,8,35,0,0,515.0,file_14_bag_008_label_0.npy
14,8,36,0,0,516.0,file_14_bag_008_label_0.npy
14,8,37,0,0,517.0,file_14_bag_008_label_0.npy
14,8,38,0,0,518.0,file_14_bag_008_label_0.npy
14,8,39,0,0,519.0,file_14_bag_008_label_0.npy
14,8,40,0,0,520.0,file_14_bag_008_label_0.npy
14,8,41,0,0,521.0,file_14_bag_008_label_0.npy
14,8,42,0,0,522.0,file_14_bag_008_label_0.npy
14,8,43,0,0,523.0,file_14_bag_008_label_0.npy
14,8,44,0,0,524.0,file_14_bag_008_label_0.npy
14,8,45,0,0,525.0,file_14_bag_008_label_0.npy
14,8,46,0,0,526.0,file_14_bag_008_label_0.npy
14,8,47,0,0,527.0,file_14_bag_008_label_0.npy
14,8,48,0,0,528.0,file_14_bag_008_label_0.npy
14,8,49,0,0,529.0,file_14_bag_008_label_0.npy
14,8,50,0,0,530.0,file_14_bag_008_label_0.npy
14,8,51,0,0,531.0,file_14_bag_008_label_0.npy
14,8,52,0,0,532.0,file_14_bag_008_label_0.npy
14,8,53,0,0,533.0,file_14_bag_008_label_0.npy
14,8,54,0,0,534.0,file_14_bag_008_label_0.npy
14,8,55,0,0,535.0,file_14_bag_008_label_0.npy
14,8,56,0,0,536.0,file_14_bag_008_label_0.npy
14,8,57,0,0,537.0,file_14_bag_008_label_0.npy
14,8,58,0,0,538.0,file_14_bag_008_label_0.npy
14,8,59,0,0,539.0,file_14_bag_008_label_0.npy
14,19,0,0,0,1140.0,file_14_bag_019_label_0.npy
14,19,1,0,0,1141.0,file_14_bag_019_label_0.npy
14,19,2,0,0,1142.0,file_14_bag_019_label_0.npy
14,19,3,0,0,1143.0,file_14_bag_019_label_0.npy
14,19,4,0,0,1144.0,file_14_bag_019_label_0.npy
14,19,5,0,0,1145.0,file_14_bag_019_label_0.npy
14,19,6,0,0,1146.0,file_14_bag_019_label_0.npy
14,19,7,0,0,1147.0,file_14_bag_019_label_0.npy
14,19,8,0,0,1148.0,file_14_bag_019_label_0.npy
14,19,9,0,0,1149.0,file_14_bag_019_label_0.npy
14,19,10,0,0,1150.0,file_14_bag_019_label_0.npy
14,19,11,0,0,1151.0,file_14_bag_019_label_0.npy
14,19,12,0,0,1152.0,file_14_bag_019_label_0.npy
14,19,13,0,0,1153.0,file_14_bag_019_label_0.npy
14,19,14,0,0,1154.0,file_14_bag_019_label_0.npy
14,19,15,0,0,1155.0,file_14_bag_019_label_0.npy
14,19,16,0,0,1156.0,file_14_bag_019_label_0.npy
14,19,17,0,0,1157.0,file_14_bag_019_label_0.npy
14,19,18,0,0,1158.0,file_14_bag_019_label_0.npy
14,19,19,0,0,1159.0,file_14_bag_019_label_0.npy
14,19,20,0,0,1160.0,file_14_bag_019_label_0.npy
14,19,21,0,0,1161.0,file_14_bag_019_label_0.npy
14,19,22,0,0,1162.0,file_14_bag_019_label_0.npy
14,19,23,0,0,1163.0,file_14_bag_019_label_0.npy
14,19,24,0,0,1164.0,file_14_bag_019_label_0.npy
14,19,25,0,0,1165.0,file_14_bag_019_label_0.npy
14,19,26,0,0,1166.0,file_14_bag_019_label_0.npy
14,19,27,0,0,1167.0,file_14_bag_019_label_0.npy
14,19,28,0,0,1168.0,file_14_bag_019_label_0.npy
14,19,29,0,0,1169.0,file_14_bag_019_label_0.npy
14,19,30,0,0,1170.0,file_14_bag_019_label_0.npy
14,19,31,0,0,1171.0,file_14_bag_019_label_0.npy
14,19,32,0,0,1172.0,file_14_bag_019_label_0.npy
14,19,33,0,0,1173.0,file_14_bag_019_label_0.npy
14,19,34,0,0,1174.0,file_14_bag_019_label_0.npy
14,19,35,0,0,1175.0,file_14_bag_019_label_0.npy
14,19,36,0,0,1176.0,file_14_bag_019_label_0.npy
14,19,37,0,0,1177.0,file_14_bag_019_label_0.npy
14,19,38,0,0,1178.0,file_14_bag_019_label_0.npy
14,19,39,0,0,1179.0,file_14_bag_019_label_0.npy
14,19,40,0,0,1180.0,file_14_bag_019_label_0.npy
14,19,41,0,0,1181.0,file_14_bag_019_label_0.npy
14,19,42,0,0,1182.0,file_14_bag_019_label_0.npy
14,19,43,0,0,1183.0,file_14_bag_019_label_0.npy
14,19,44,0,0,1184.0,file_14_bag_019_label_0.npy
14,19,45,0,0,1185.0,file_14_bag_019_label_0.npy
14,19,46,0,0,1186.0,file_14_bag_019_label_0.npy
14,19,47,0,0,1187.0,file_14_bag_019_label_0.npy
14,19,48,0,0,1188.0,file_14_bag_019_label_0.npy
14,19,49,0,0,1189.0,file_14_bag_019_label_0.npy
14,19,50,0,0,1190.0,file_14_bag_019_label_0.npy
14,19,51,0,0,1191.0,file_14_bag_019_label_0.npy
14,19,52,0,0,1192.0,file_14_bag_019_label_0.npy
14,19,53,0,0,1193.0,file_14_bag_019_label_0.npy
14,19,54,0,0,1194.0,file_14_bag_019_label_0.npy
14,19,55,0,0,1195.0,file_14_bag_019_label_0.npy
14,19,56,0,0,1196.0,file_14_bag_019_label_0.npy
14,19,57,0,0,1197.0,file_14_bag_019_label_0.npy
14,19,58,0,0,1198.0,file_14_bag_019_label_0.npy
14,19,59,0,0,1199.0,file_14_bag_019_label_0.npy
14,29,0,0,0,1740.0,file_14_bag_029_label_0.npy
14,29,1,0,0,1741.0,file_14_bag_029_label_0.npy
14,29,2,0,0,1742.0,file_14_bag_029_label_0.npy
14,29,3,0,0,1743.0,file_14_bag_029_label_0.npy
14,29,4,0,0,1744.0,file_14_bag_029_label_0.npy
14,29,5,0,0,1745.0,file_14_bag_029_label_0.npy
14,29,6,0,0,1746.0,file_14_bag_029_label_0.npy
14,29,7,0,0,1747.0,file_14_bag_029_label_0.npy
14,29,8,0,0,1748.0,file_14_bag_029_label_0.npy
14,29,9,0,0,1749.0,file_14_bag_029_label_0.npy
14,29,10,0,0,1750.0,file_14_bag_029_label_0.npy
14,29,11,0,0,1751.0,file_14_bag_029_label_0.npy
14,29,12,0,0,1752.0,file_14_bag_029_label_0.npy
14,29,13,0,0,1753.0,file_14_bag_029_label_0.npy
14,29,14,0,0,1754.0,file_14_bag_029_label_0.npy
14,29,15,0,0,1755.0,file_14_bag_029_label_0.npy
14,29,16,0,0,1756.0,file_14_bag_029_label_0.npy
14,29,17,0,0,1757.0,file_14_bag_029_label_0.npy
14,29,18,0,0,1758.0,file_14_bag_029_label_0.npy
14,29,19,0,0,1759.0,file_14_bag_029_label_0.npy
14,29,20,0,0,1760.0,file_14_bag_029_label_0.npy
14,29,21,0,0,1761.0,file_14_bag_029_label_0.npy
14,29,22,0,0,1762.0,file_14_bag_029_label_0.npy
14,29,23,0,0,1763.0,file_14_bag_029_label_0.npy
14,29,24,0,0,1764.0,file_14_bag_029_label_0.npy
14,29,25,0,0,1765.0,file_14_bag_029_label_0.npy
14,29,26,0,0,1766.0,file_14_bag_029_label_0.npy
14,29,27,0,0,1767.0,file_14_bag_029_label_0.npy
14,29,28,0,0,1768.0,file_14_bag_029_label_0.npy
14,29,29,0,0,1769.0,file_14_bag_029_label_0.npy
14,29,30,0,0,1770.0,file_14_bag_029_label_0.npy
14,29,31,0,0,1771.0,file_14_bag_029_label_0.npy
14,29,32,0,0,1772.0,file_14_bag_029_label_0.npy
14,29,33,0,0,1773.0,file_14_bag_029_label_0.npy
14,29,34,0,0,1774.0,file_14_bag_029_label_0.npy
14,29,35,0,0,1775.0,file_14_bag_029_label_0.npy
14,29,36,0,0,1776.0,file_14_bag_029_label_0.npy
14,29,37,0,0,1777.0,file_14_bag_029_label_0.npy
14,29,38,0,0,1778.0,file_14_bag_029_label_0.npy
14,29,39,0,0,1779.0,file_14_bag_029_label_0.npy
14,29,40,0,0,1780.0,file_14_bag_029_label_0.npy
14,29,41,0,0,1781.0,file_14_bag_029_label_0.npy
14,29,42,0,0,1782.0,file_14_bag_029_label_0.npy
14,29,43,0,0,1783.0,file_14_bag_029_label_0.npy
14,29,44,0,0,1784.0,file_14_bag_029_label_0.npy
14,29,45,0,0,1785.0,file_14_bag_029_label_0.npy
14,29,46,0,0,1786.0,file_14_bag_029_label_0.npy
14,29,47,0,0,1787.0,file_14_bag_029_label_0.npy
14,29,48,0,0,1788.0,file_14_bag_029_label_0.npy
14,29,49,0,0,1789.0,file_14_bag_029_label_0.npy
14,29,50,0,0,1790.0,file_14_bag_029_label_0.npy
14,29,51,0,0,1791.0,file_14_bag_029_label_0.npy
14,29,52,0,0,1792.0,file_14_bag_029_label_0.npy
14,29,53,0,0,1793.0,file_14_bag_029_label_0.npy
14,29,54,0,0,1794.0,file_14_bag_029_label_0.npy
14,29,55,0,0,1795.0,file_14_bag_029_label_0.npy
14,29,56,0,0,1796.0,file_14_bag_029_label_0.npy
14,29,57,0,0,1797.0,file_14_bag_029_label_0.npy
14,29,58,0,0,1798.0,file_14_bag_029_label_0.npy
14,29,59,0,0,1799.0,file_14_bag_029_label_0.npy
14,14,0,0,0,840.0,file_14_bag_014_label_0.npy
14,14,1,0,0,841.0,file_14_bag_014_label_0.npy
14,14,2,0,0,842.0,file_14_bag_014_label_0.npy
14,14,3,0,0,843.0,file_14_bag_014_label_0.npy
14,14,4,0,0,844.0,file_14_bag_014_label_0.npy
14,14,5,0,0,845.0,file_14_bag_014_label_0.npy
14,14,6,0,0,846.0,file_14_bag_014_label_0.npy
14,14,7,0,0,847.0,file_14_bag_014_label_0.npy
14,14,8,0,0,848.0,file_14_bag_014_label_0.npy
14,14,9,0,0,849.0,file_14_bag_014_label_0.npy
14,14,10,0,0,850.0,file_14_bag_014_label_0.npy
14,14,11,0,0,851.0,file_14_bag_014_label_0.npy
14,14,12,0,0,852.0,file_14_bag_014_label_0.npy
14,14,13,0,0,853.0,file_14_bag_014_label_0.npy
14,14,14,0,0,854.0,file_14_bag_014_label_0.npy
14,14,15,0,0,855.0,file_14_bag_014_label_0.npy
14,14,16,0,0,856.0,file_14_bag_014_label_0.npy
14,14,17,0,0,857.0,file_14_bag_014_label_0.npy
14,14,18,0,0,858.0,file_14_bag_014_label_0.npy
14,14,19,0,0,859.0,file_14_bag_014_label_0.npy
14,14,20,0,0,860.0,file_14_bag_014_label_0.npy
14,14,21,0,0,861.0,file_14_bag_014_label_0.npy
14,14,22,0,0,862.0,file_14_bag_014_label_0.npy
14,14,23,0,0,863.0,file_14_bag_014_label_0.npy
14,14,24,0,0,864.0,file_14_bag_014_label_0.npy
14,14,25,0,0,865.0,file_14_bag_014_label_0.npy
14,14,26,0,0,866.0,file_14_bag_014_label_0.npy
14,14,27,0,0,867.0,file_14_bag_014_label_0.npy
14,14,28,0,0,868.0,file_14_bag_014_label_0.npy
14,14,29,0,0,869.0,file_14_bag_014_label_0.npy
14,14,30,0,0,870.0,file_14_bag_014_label_0.npy
14,14,31,0,0,871.0,file_14_bag_014_label_0.npy
14,14,32,0,0,872.0,file_14_bag_014_label_0.npy
14,14,33,0,0,873.0,file_14_bag_014_label_0.npy
14,14,34,0,0,874.0,file_14_bag_014_label_0.npy
14,14,35,0,0,875.0,file_14_bag_014_label_0.npy
14,14,36,0,0,876.0,file_14_bag_014_label_0.npy
14,14,37,0,0,877.0,file_14_bag_014_label_0.npy
14,14,38,0,0,878.0,file_14_bag_014_label_0.npy
14,14,39,0,0,879.0,file_14_bag_014_label_0.npy
14,14,40,0,0,880.0,file_14_bag_014_label_0.npy
14,14,41,0,0,881.0,file_14_bag_014_label_0.npy
14,14,42,0,0,882.0,file_14_bag_014_label_0.npy
14,14,43,0,0,883.0,file_14_bag_014_label_0.npy
14,14,44,0,0,884.0,file_14_bag_014_label_0.npy
14,14,45,0,0,885.0,file_14_bag_014_label_0.npy
14,14,46,0,0,886.0,file_14_bag_014_label_0.npy
14,14,47,0,0,887.0,file_14_bag_014_label_0.npy
14,14,48,0,0,888.0,file_14_bag_014_label_0.npy
14,14,49,0,0,889.0,file_14_bag_014_label_0.npy
14,14,50,0,0,890.0,file_14_bag_014_label_0.npy
14,14,51,0,0,891.0,file_14_bag_014_label_0.npy
14,14,52,0,0,892.0,file_14_bag_014_label_0.npy
14,14,53,0,0,893.0,file_14_bag_014_label_0.npy
14,14,54,0,0,894.0,file_14_bag_014_label_0.npy
14,14,55,0,0,895.0,file_14_bag_014_label_0.npy
14,14,56,0,0,896.0,file_14_bag_014_label_0.npy
14,14,57,0,0,897.0,file_14_bag_014_label_0.npy
14,14,58,0,0,898.0,file_14_bag_014_label_0.npy
14,14,59,0,0,899.0,file_14_bag_014_label_0.npy
14,17,0,0,0,1020.0,file_14_bag_017_label_0.npy
14,17,1,0,0,1021.0,file_14_bag_017_label_0.npy
14,17,2,0,0,1022.0,file_14_bag_017_label_0.npy
14,17,3,0,0,1023.0,file_14_bag_017_label_0.npy
14,17,4,0,0,1024.0,file_14_bag_017_label_0.npy
14,17,5,0,0,1025.0,file_14_bag_017_label_0.npy
14,17,6,0,0,1026.0,file_14_bag_017_label_0.npy
14,17,7,0,0,1027.0,file_14_bag_017_label_0.npy
14,17,8,0,0,1028.0,file_14_bag_017_label_0.npy
14,17,9,0,0,1029.0,file_14_bag_017_label_0.npy
14,17,10,0,0,1030.0,file_14_bag_017_label_0.npy
14,17,11,0,0,1031.0,file_14_bag_017_label_0.npy
14,17,12,0,0,1032.0,file_14_bag_017_label_0.npy
14,17,13,0,0,1033.0,file_14_bag_017_label_0.npy
14,17,14,0,0,1034.0,file_14_bag_017_label_0.npy
14,17,15,0,0,1035.0,file_14_bag_017_label_0.npy
14,17,16,0,0,1036.0,file_14_bag_017_label_0.npy
14,17,17,0,0,1037.0,file_14_bag_017_label_0.npy
14,17,18,0,0,1038.0,file_14_bag_017_label_0.npy
14,17,19,0,0,1039.0,file_14_bag_017_label_0.npy
14,17,20,0,0,1040.0,file_14_bag_017_label_0.npy
14,17,21,0,0,1041.0,file_14_bag_017_label_0.npy
14,17,22,0,0,1042.0,file_14_bag_017_label_0.npy
14,17,23,0,0,1043.0,file_14_bag_017_label_0.npy
14,17,24,0,0,1044.0,file_14_bag_017_label_0.npy
14,17,25,0,0,1045.0,file_14_bag_017_label_0.npy
14,17,26,0,0,1046.0,file_14_bag_017_label_0.npy
14,17,27,0,0,1047.0,file_14_bag_017_label_0.npy
14,17,28,0,0,1048.0,file_14_bag_017_label_0.npy
14,17,29,0,0,1049.0,file_14_bag_017_label_0.npy
14,17,30,0,0,1050.0,file_14_bag_017_label_0.npy
14,17,31,0,0,1051.0,file_14_bag_017_label_0.npy
14,17,32,0,0,1052.0,file_14_bag_017_label_0.npy
14,17,33,0,0,1053.0,file_14_bag_017_label_0.npy
14,17,34,0,0,1054.0,file_14_bag_017_label_0.npy
14,17,35,0,0,1055.0,file_14_bag_017_label_0.npy
14,17,36,0,0,1056.0,file_14_bag_017_label_0.npy
14,17,37,0,0,1057.0,file_14_bag_017_label_0.npy
14,17,38,0,0,1058.0,file_14_bag_017_label_0.npy
14,17,39,0,0,1059.0,file_14_bag_017_label_0.npy
14,17,40,0,0,1060.0,file_14_bag_017_label_0.npy
14,17,41,0,0,1061.0,file_14_bag_017_label_0.npy
14,17,42,0,0,1062.0,file_14_bag_017_label_0.npy
14,17,43,0,0,1063.0,file_14_bag_017_label_0.npy
14,17,44,0,0,1064.0,file_14_bag_017_label_0.npy
14,17,45,0,0,1065.0,file_14_bag_017_label_0.npy
14,17,46,0,0,1066.0,file_14_bag_017_label_0.npy
14,17,47,0,0,1067.0,file_14_bag_017_label_0.npy
14,17,48,0,0,1068.0,file_14_bag_017_label_0.npy
14,17,49,0,0,1069.0,file_14_bag_017_label_0.npy
14,17,50,0,0,1070.0,file_14_bag_017_label_0.npy
14,17,51,0,0,1071.0,file_14_bag_017_label_0.npy
14,17,52,0,0,1072.0,file_14_bag_017_label_0.npy
14,17,53,0,0,1073.0,file_14_bag_017_label_0.npy
14,17,54,0,0,1074.0,file_14_bag_017_label_0.npy
14,17,55,0,0,1075.0,file_14_bag_017_label_0.npy
14,17,56,0,0,1076.0,file_14_bag_017_label_0.npy
14,17,57,0,0,1077.0,file_14_bag_017_label_0.npy
14,17,58,0,0,1078.0,file_14_bag_017_label_0.npy
14,17,59,0,0,1079.0,file_14_bag_017_label_0.npy
15,2,0,1,0,120.0,file_15_bag_002_label_1.npy
15,2,1,1,0,121.0,file_15_bag_002_label_1.npy
15,2,2,1,0,122.0,file_15_bag_002_label_1.npy
15,2,3,1,0,123.0,file_15_bag_002_label_1.npy
15,2,4,1,0,124.0,file_15_bag_002_label_1.npy
15,2,5,1,0,125.0,file_15_bag_002_label_1.npy
15,2,6,1,0,126.0,file_15_bag_002_label_1.npy
15,2,7,1,0,127.0,file_15_bag_002_label_1.npy
15,2,8,1,0,128.0,file_15_bag_002_label_1.npy
15,2,9,1,0,129.0,file_15_bag_002_label_1.npy
15,2,10,1,0,130.0,file_15_bag_002_label_1.npy
15,2,11,1,0,131.0,file_15_bag_002_label_1.npy
15,2,12,1,0,132.0,file_15_bag_002_label_1.npy
15,2,13,1,0,133.0,file_15_bag_002_label_1.npy
15,2,14,1,0,134.0,file_15_bag_002_label_1.npy
15,2,15,1,0,135.0,file_15_bag_002_label_1.npy
15,2,16,1,0,136.0,file_15_bag_002_label_1.npy
15,2,17,1,0,137.0,file_15_bag_002_label_1.npy
15,2,18,1,0,138.0,file_15_bag_002_label_1.npy
15,2,19,1,0,139.0,file_15_bag_002_label_1.npy
15,2,20,1,0,140.0,file_15_bag_002_label_1.npy
15,2,21,1,0,141.0,file_15_bag_002_label_1.npy
15,2,22,1,0,142.0,file_15_bag_002_label_1.npy
15,2,23,1,0,143.0,file_15_bag_002_label_1.npy
15,2,24,1,0,144.0,file_15_bag_002_label_1.npy
15,2,25,1,0,145.0,file_15_bag_002_label_1.npy
15,2,26,1,0,146.0,file_15_bag_002_label_1.npy
15,2,27,1,0,147.0,file_15_bag_002_label_1.npy
15,2,28,1,0,148.0,file_15_bag_002_label_1.npy
15,2,29,1,0,149.0,file_15_bag_002_label_1.npy
15,2,30,1,0,150.0,file_15_bag_002_label_1.npy
15,2,31,1,0,151.0,file_15_bag_002_label_1.npy
15,2,32,1,0,152.0,file_15_bag_002_label_1.npy
15,2,33,1,0,153.0,file_15_bag_002_label_1.npy
15,2,34,1,0,154.0,file_15_bag_002_label_1.npy
15,2,35,1,0,155.0,file_15_bag_002_label_1.npy
15,2,36,1,0,156.0,file_15_bag_002_label_1.npy
15,2,37,1,0,157.0,file_15_bag_002_label_1.npy
15,2,38,1,0,158.0,file_15_bag_002_label_1.npy
15,2,39,1,0,159.0,file_15_bag_002_label_1.npy
15,2,40,1,0,160.0,file_15_bag_002_label_1.npy
15,2,41,1,0,161.0,file_15_bag_002_label_1.npy
15,2,42,1,0,162.0,file_15_bag_002_label_1.npy
15,2,43,1,0,163.0,file_15_bag_002_label_1.npy
15,2,44,1,0,164.0,file_15_bag_002_label_1.npy
15,2,45,1,0,165.0,file_15_bag_002_label_1.npy
15,2,46,1,0,166.0,file_15_bag_002_label_1.npy
15,2,47,1,0,167.0,file_15_bag_002_label_1.npy
15,2,48,1,0,168.0,file_15_bag_002_label_1.npy
15,2,49,1,0,169.0,file_15_bag_002_label_1.npy
15,2,50,1,1,170.0,file_15_bag_002_label_1.npy
15,2,51,1,1,171.0,file_15_bag_002_label_1.npy
15,2,52,1,1,172.0,file_15_bag_002_label_1.npy
15,2,53,1,1,173.0,file_15_bag_002_label_1.npy
15,2,54,1,0,174.0,file_15_bag_002_label_1.npy
15,2,55,1,0,175.0,file_15_bag_002_label_1.npy
15,2,56,1,0,176.0,file_15_bag_002_label_1.npy
15,2,57,1,0,177.0,file_15_bag_002_label_1.npy
15,2,58,1,0,178.0,file_15_bag_002_label_1.npy
15,2,59,1,0,179.0,file_15_bag_002_label_1.npy
15,15,0,1,0,900.0,file_15_bag_015_label_1.npy
15,15,1,1,0,901.0,file_15_bag_015_label_1.npy
15,15,2,1,0,902.0,file_15_bag_015_label_1.npy
